,mean_log_expr
Ppcdc,0.061969113922834204
Dtwd2,0.011730632842841085
Dhx58,0.017287337264915676
Pkd2,0.000913172130468392
Lonrf3,0.0006893091766225875
Agtrap,0.04304265173566739
Tex9,0.018427315444462664
Itga2,0.011750297816041911
Zbtb39,0.011615569793822922
Fcgr2b,0.005082055937713188
Wfikkn1,0.0004025722838990045
Pik3c2b,0.002823481171979841
Marchf3,0.03707928678992879
Pla2g2d,0.00021291200163690854
Mark3,0.09486379630518553
Il6ra,0.13343023109767108
Smarcd3,0.0006466488293825683
Eps8,0.0017196277582647
Syt7,3.2202093008113175e-05
Mettl8,0.02614845384992752
Cngb1,0.00011112115344608754
S100a9,0.012427522975567847
Crybg1,0.0935501556333337
Hdlbp,0.11567126768811231
Siglech,0.00013706092261391042
Med25,0.05438295579983805
Abcc9,1.3506685865654607e-05
Gm43064,0.000603273895858803
F11,6.931281241804807e-06
Ddx10,0.1012402712162695
Ppargc1a,0.0003968313949227668
Synj2,0.01802917454213091
AW146154,0.013858983936728898
Pla2g10,0.0002590181624426273
Wars2,0.02358741587449692
Ccdc28b,0.01566746624973496
Adam12,0.008932531570368043
Lman2l,0.034665315394280576
Zdhhc13,0.028281452706398504
Serpinb8,4.737527610464604e-05
Slc25a47,0.002205520014322713
Csmd2,8.33747426223392e-05
Zfp41,0.003776229829198429
Ankar,0.00030674318527326125
Syce1l,0.00014520660603733616
Heatr5b,0.030363158208935963
Wnt5b,0.009252761027962639
Fbrsl1,0.05773973279223422
Slc4a4,0.0016832243706439052
Klre1,0.03935023209902134
Itm2c,0.19562699975628797
Zic1,3.567621100346251e-06
Fxyd3,0.0001527015403529318
Ltc4s,0.00041093076351423935
Nlrp1a,0.0014104682077222073
Cxcl13,0.00018725947112311231
Csnk1g3,0.09422558605537651
Vkorc1l1,0.017536529304977858
Cacna1a,0.019452120821707154
Accsl,3.4921319525407427e-06
Cd1d1,0.039421795342685154
Ccdc166,0.016550351105661085
Zbtb34,0.007373291644330934
Braf,0.07058288298021197
Rhob,0.04439806354070785
Lgr4,0.0004385563405012205
Wac,0.21905673041752952
Nfkb2,0.07153823049836655
Tcf7,0.6076651414606652
Gm3164,0.00014502199655959643
Abhd18,0.026906371205976144
Postn,4.806613960281453e-05
Yae1d1,0.008621287914217905
Pcsk6,3.199364766803867e-05
Cd36,0.0003876062252376956
Parp12,0.012571399032535163
5730522E02Rik,0.00017528565091531146
Pank1,0.005709164370679153
Esyt2,0.23026529238194865
Setd1b,0.058129123533994714
Tef,0.016972097859594974
Usp6nl,0.023423538380382466
Scaf11,0.23675863747965673
Atrn,0.03844165516565917
Prkd2,0.16648809673449322
Tmem156,0.02336343125791659
Rnf123,0.0655764326968148
Slc16a11,0.0053992237226927475
Trim21,0.043768499660618465
Fam199x,0.01090823523972395
Cyb5d1,0.006782508711736597
Tmem201,0.010516180346984129
Cnr2,0.009991134690775831
Nfkbie,0.057361310619598385
Asb18,1.1667492919135449e-05
Itprip,0.015853218693636817
Cbx2,0.0047396939706684385
Xpo6,0.08502015872647287
Nup210,0.16323602762667352
Rpl39l,0.001825438033481328
Myo5b,0.0009440726984735856
Os9,0.15582809768411068
Lrg1,0.00027126398855749817
Ar,0.05357392259708926
Nwd2,5.9046800363196566e-05
Rerg,4.059834592007819e-05
Col23a1,0.0025733377650111987
Gm32916,0.0001878765879786348
Spag17,0.0006898385955820411
Bnc1,6.074757835393062e-06
Carmil2,0.06788671381087433
Snn,0.004467329384991481
Pacs2,0.03178783505338098
Gm3411,0.00024058592388140912
Ccl5,1.2131170139221887
Slc4a3,3.8620395547630124e-05
Hmga2,0.0003119394576683817
Cpxm1,0.00010348880231453146
Arhgap1,0.11442155704635162
Zfp644,0.11079000927464963
3300002I08Rik,0.014816745734349119
Pptc7,0.04707153277688639
Ccdc14,0.003688575187636734
Lysmd3,0.03813108543650491
Sf3b3,0.18976626806244243
Pmel,0.0038796142949881654
Grk6,0.2661852359733021
Cntrob,0.013434936247488868
Rdh16f1,6.168419326592517e-05
Dhx30,0.0640853258184322
Nisch,0.12060591298765493
Gm49355,0.002312602105598724
Dusp14,0.007073022105417525
Nkg7,0.7700028486766818
Galnt12,0.06385222029748983
Ulk3,0.022399363578702657
Rcl1,0.056110155604128555
Wwtr1,0.0001947927935827526
Eif4ebp3,8.195221260990766e-05
Pdzrn3,0.0008163506964994823
Ankrd52,0.029625813563642096
Myo6,0.02791369158548463
Steap4,1.1414977374149717e-05
Brd7,0.08849062484267091
C5ar1,0.00018056666618407118
Dgka,0.4498650800748109
Rsph10b,0.0007819550079416776
Tmem204,0.00044226950063233606
Ablim1,0.518842455361373
Cd300lf,0.0005494542875749323
Gxylt1,0.050283315558534686
Prrx2,0.00013048856333387998
Ccl11,1.752458280929915e-05
Txlna,0.05744069256411452
Dkk3,0.0027054856732476006
Eif3a,0.2830368820062883
Mdga2,0.00013783209599430238
Nab1,0.14431987475715194
Cacna1d,0.0066342615084362
Kcnf1,0.00016758258630453525
Foxp1,0.49682598447698123
Pigw,0.0073899571851367505
Sh3bp2,0.016036237672100273
Mad1l1,0.04426910430346562
Tmprss15,2.0530511522483074e-05
Dnaja4,0.026534323320932526
C1qa,0.003376176054069817
Serping1,9.316032494977296e-05
Npr2,2.1844946691675315e-05
Syk,0.002026301673427849
Smc2,0.05778914448542945
Mkln1,0.11963812521279676
Zbtb6,0.016516502194425034
Opa3,0.026572394473257117
Fbxl17,0.12860550450446925
Fxyd7,0.0028442316996294234
Slc1a2,8.47096667540261e-05
Cfap45,0.0007236156889270968
Wdr81,0.017299893140704587
Slco3a1,0.13014094908676888
Asb3,0.09702465767939997
Irf8,0.039542680412319654
Tmem87b,0.03159670508513002
Trib1,0.023374622047142288
Slfnl1,2.5917032307041116e-05
Cdk5rap1,0.020982634210153485
Rccd1,0.015950086990087913
Kcnh6,0.0035513992861337875
Gm3373,3.045729928255221e-06
Chaf1a,0.014303437960131659
Ica1l,0.0027654779722890727
Syt3,0.00020103694769643625
Lamb1,0.00013777671714740753
Ctso,0.05523563032391094
Clvs1,5.236640566310702e-05
Bcl11a,0.0005638816153974629
Ppip5k1,0.010774572459258528
Nrp2,0.004350592939015116
Adnp,0.06043552605499463
Btk,0.0006755230836457735
Scmh1,0.026420669092186634
Pspn,2.84994261040866e-05
Elovl5,0.16357872828532094
Marchf10,3.758147876345781e-05
Ulk4,0.004738107455833009
Cep85,0.04199649595572313
Fcer1g,0.29366857038669897
Myh10,0.0015330414441586595
Ms4a6b,0.5943867551774948
Ehbp1l1,0.04126133312978264
Nup214,0.0757556463702802
Mis12,0.024618058465693586
Ncf1,0.03952100371360618
Washc4,0.09566504052827574
Glp1r,0.013478535395490881
Zfp217,0.04395234204037882
Napsa,0.021762632617406408
Kcnip2,0.006346559006765941
4930596D02Rik,3.0592519099822508e-06
Fancb,0.0029588603820574653
Mutyh,0.007841658454851531
Hexim2,0.002584032555983945
Srsf1,0.09092945689854198
Sik3,0.15469939025355603
Gpnmb,0.0018487624764388377
Vpreb3,0.0005476404079101869
Mgat5,0.10698531068454177
Cavin1,9.789463182096006e-05
Sall1,2.172213905649688e-05
Hs1bp3,0.007074317747442997
Gm49325,0.0003615030481022827
Ppp1r27,1.775703346700243e-05
Rps6kc1,0.010063004027851062
Epo,0.0035667902182516635
Pip4p1,0.07985716463775283
Zmiz2,0.06219872165808648
Rnf24,0.006273568241002995
Atp1b4,1.5441608671512163e-06
Hsbp1l1,0.0007173929535053448
Oog4,6.817125766678105e-06
Rcor3,0.019998185162652508
Fank1,4.837566457775425e-05
Prdm15,0.017368049378123262
Sebox,1.4403401141966726e-05
Scd4,0.00037628840503380013
Mmut,0.022954886204713313
Nup160,0.036799436144253156
Rgs12,0.0037372864236899822
Cenpf,0.013176982028292409
9330159F19Rik,5.24592912294116e-06
Ap1b1,0.08259828953972609
Trpa1,5.732818552474348e-05
Fam186b,0.0009575130044551777
Timp1,0.0004501446166104069
Klra2,0.0001660475116133947
Bricd5,0.0001803343447327036
Cds2,0.07627527802692867
Lrp2bp,0.005930490279420076
Serpind1,0.0007098459769564635
Il16,0.25786330444547356
Uba6,0.04409484956481414
Klf2,0.7539940142229535
Casp4,0.023968462810531853
Heatr6,0.05676273602665174
Tmem132b,0.0004038718428864233
Ikzf5,0.017470036826039273
H2bc6,0.008552241317502535
Pxk,0.06522986183249437
Tle1,0.012454545123055943
Ebf3,4.772986949547996e-05
Nwd1,0.00017940471012949812
Rbfox1,0.0002659088735968045
Phf20,0.07567070979111624
Prss3,2.7543270616438423e-06
Dagla,0.00023451667595144883
Rab6a,0.09130519456239404
Ptpn5,0.013766516345063734
Zfp318,0.03332444319588539
Hunk,0.0001918920416399077
Ide,0.06435709393890494
Cabcoco1,0.005291571015018876
Hibch,0.03500105428566439
Bst2,0.21159572831651585
Serinc5,0.013254876594653865
Pfkfb1,0.004023501372354654
Kcnk13,0.00022635994358092225
Sec14l2,0.0006545676152236317
Mepe,2.5867613807488208e-06
Nfatc2ip,0.030584381757690335
Cdip1,0.04012277401476474
Dcdc2a,7.239868738142381e-05
Atf2,0.08846009996656436
Nmd3,0.07102527052717232
Reep1,0.001038037538372777
Cacnb4,0.0010293821001574007
Guf1,0.022854858068984504
Brox,0.030451229195085163
Ddx60,0.042301563106006204
Zfp93,0.0024064852075587756
Csad,0.016188468884716593
Rgs16,0.03160584072727107
Dcaf1,0.056241312991459305
Pofut1,0.03276123207719542
Gucy2g,0.00035341329345390447
Tcp11l2,0.16961917090805026
Clu,0.0003580965696811815
Slurp1,6.35963463632469e-05
Wfdc5,2.4456246038420426e-06
Mtus1,0.0008359578148359536
Mia3,0.13124339073495683
Actn2,0.08090183792137533
Wdr91,0.022094869966567485
Bdh2,0.0003683367514309746
Klf10,0.0306581752013339
Ifnar1,0.11623686561678127
Kdm3a,0.0685433130034269
Lsmem2,0.00022542366303514877
Pcp4,0.00011652031394292336
Med24,0.022215505092804472
Mtap,0.07866495742201046
Cylc2,9.25734692790836e-06
Rubcnl,0.0015245205780227635
Rhou,0.0014757913322131487
Zwint,0.07455403130942848
Doc2g,0.0008395905491243019
Hs6st2,0.0005566139524917969
St6gal1,0.12361269411532504
Snapc3,0.05949004029488662
Hmg20a,0.06868963092563012
Endod1,0.029609187511653968
Bche,1.775442086400849e-05
Pla2g3,0.00011205039833134401
D130043K22Rik,0.0002921669139251485
Pros1,0.005113501503665872
Sp1,0.07218051655348369
Actr5,0.03490454963097501
Tnrc18,0.04739414006421794
Tbx21,0.08866514101420019
Jak1,0.6729478097627405
Sec23a,0.03396334419478911
Slc26a3,6.698418961453998e-05
Dnmbp,0.01645838812528317
Prss23,4.079064936859016e-05
Tasp1,0.07992322465137139
Pkn1,0.19209582114022522
Pot1a,0.03176793632779729
Catsperb,2.920174509774632e-05
Zfp60,0.01317840250267765
Scn2a,6.839008097066938e-05
Csn1s2b,0.00031593216309561275
Gpc6,0.00014227219599463435
Cldnd1,0.08229117413547896
Aspdh,6.245759688028523e-05
Wdr75,0.06276266813714437
Prkca,0.28122298359057024
Atp7a,0.020069151619219055
Xlr3a,0.000326134857892428
Snx25,0.026753698387982916
Tmem179,9.022496822301008e-06
Bcl11b,0.2551722903315181
Fhl4,0.0010059738717943573
Crot,0.07200007195117339
Cog6,0.03160507423349715
Strc,0.00020412478478512182
Ube3c,0.08661290275177472
Mfsd2b,0.0009460363151024029
Asb9,1.0159028231889712e-05
Kmt5b,0.1113506409634536
Sgsm2,0.012479941708833361
Pcx,0.002232327129792738
Lbx1,2.832167575822828e-05
Thbs4,6.561769631090817e-06
Zfp827,0.031126838842540167
Lrrc34,0.0002055588431415144
Ccr5,0.044144339577374146
Tlx3,1.4907375310375533e-06
Cxcr4,0.03992557604430333
Aif1,0.0021495449188828637
Plekhb1,0.0004254269728326255
Zfp952,0.01586406649473141
Sobp,8.795915170354345e-05
Trim2,0.005701013796907963
Birc3,0.14167004878746578
Wnk3,0.001232012166502815
Cxcl5,7.289335149610652e-05
Lpcat3,0.058282200591671086
Tbx2,0.00018369916344719797
Car8,0.00016286576166878926
Sun5,3.6147174540160664e-06
Diaph2,0.11646946648639152
Etfbkmt,0.03384543898160939
Ckap5,0.062399362705242406
Ogdh,0.15793776369606644
Gm15056,3.1757018152037024e-05
Fbxl22,0.00315506946168895
Asic4,5.017177868140153e-05
Slc26a1,0.0002445075366794904
Shld1,0.07447438860330045
Tox2,0.0246310586721183
Il1rap,0.017320313658414757
Mrps27,0.027893616157015716
Mei4,0.0007630745890088454
Slc23a2,0.03324484374794723
Acsl1,0.014754719444325048
Slc35f6,0.011914754214557274
Prkdc,0.061464544213730335
Dock9,0.027110191421380908
Tmem215,2.2973852967372823e-06
Lss,0.011445761178122798
Apol7e,0.10014862344121508
Kcnk4,4.131915828206795e-05
Matr3,0.09555836849557822
Alpl,0.0002705870176765229
Rasl11a,0.004702730789896148
Gm49804,0.0003820789948116831
Cul2,0.05408541444822731
Neurl1a,0.00015886339233936916
Tbc1d12,0.014909208112457405
Socs3,0.10883042164579813
Rnase2b,7.912039954228677e-06
Lkaaear1,2.2862376645882393e-05
Sipa1l1,0.16356690754298736
Fam53b,0.06961425717554037
Mars1,0.04301011666439504
Stap1,0.07453136455717736
Ddc,0.03546092707494742
Ccdc142,0.0030024510582258588
H2bc4,0.006146522114956458
4931414P19Rik,0.006430457645028154
Rasgrp1,0.2665874387895598
Prrc2b,0.15481144142189235
Dele1,0.03572375652185626
Smim10l2a,0.0014636695202628516
Mas1,8.345119118636464e-05
Nrip1,0.19056280197150255
Zfp438,0.01604232539735019
Dnajc1,0.19547967111334902
Dvl3,0.019860081955571308
Ppp2r5d,0.033467654697372944
Polrmt,0.01798252936056024
Spata13,0.14965852717841008
Zfyve1,0.019829543231657153
Fbxo38,0.10821925687521615
Pitrm1,0.040167388868859046
Tmprss11a,9.92146705337287e-06
Igtp,0.12316325390508626
Stfa1,1.3166710331264866e-05
Nt5dc1,0.09510605722439848
Abitram,0.022779450774347117
Zfp654,0.08980739850306964
Spaca7,7.75065398149363e-05
Chrna2,0.00023655549749401948
E130114P18Rik,0.000899167933030073
Rbm24,0.001964738646764287
Zfp821,0.009232472885785891
Nmnat3,0.020409265480796676
Filip1,0.0027369022211208033
Adamtsl4,0.0024333246757704046
Acad9,0.025474600122312174
Shoc1,5.745447589422201e-05
Bclaf3,0.036537062064160464
Twist1,0.00010238540961826081
Gm9195,2.4950247101112287e-05
Rcn3,0.03547845642523005
Eml6,0.005123658570919412
Spp1,0.008868894677308387
Myo1h,0.006707689981373704
Mstn,1.3916510364140789e-05
Scnn1a,0.00014234073200463846
Teddm2,0.0024758291602930724
Cd9,0.09497212302421305
Wls,0.05062671832709811
Ret,0.0035763331352938873
Dym,0.07785333350254382
Ipo9,0.04197324336596576
Tfap2d,1.736199155398538e-05
Vegfd,3.5380396581659456e-05
Rims2,0.00018642107608219107
4930407I10Rik,7.78599964686313e-06
Qser1,0.009821360791966558
Gsn,0.050585855746502026
Trem3,0.00026631697787913395
Lclat1,0.03810410757260878
Galnt9,0.011259891642637517
Mcoln3,0.006024284075092873
Serpina1e,0.0002719178858205099
Golga5,0.06107185324127708
Cdh1,0.020625025840336996
Pigq,0.028983079200856916
Cacul1,0.047643100204361084
Tnc,0.0019894532226153432
Ppp1r12a,0.3674753661108758
Limk2,0.06181300422663652
Slc51a,0.00017824540872411952
Klf6,0.33157921751382297
Kmt5c,0.025416578714798698
Zscan18,0.003369915175418882
Actl10,1.2442862792627076e-05
Hsdl1,0.05452289334491361
Kdm2b,0.1201107640468314
Zcchc2,0.0506537995100546
Ifitm1,0.010813227697364603
Ddx21,0.15994967310047528
Nbn,0.028999474833175998
Clec4a1,0.0002272205162291865
Tmco4,0.03751010482918345
Gpr4,0.00010377807577933219
Synpo,0.0032703405347431313
Ankrd13c,0.047640360104026815
Dtnb,0.07650789756475708
Vinac1,0.00018284101641044656
Edc3,0.037100969497356265
Slc15a1,0.0006099388542273928
Arsg,0.004494874714539136
Dnah17,0.0033223181087366203
Teddm1b,3.829412718737913e-05
Tmem123,0.18096434119717097
Prkcd,0.04921450742516778
Prr14l,0.06504710749226936
Cnnm3,0.022265544003206694
Zfp623,0.007053959410597305
Sec23ip,0.04008391069212851
Cpne1,0.014534272606438256
Tasor2,0.11335651901945615
Ncl,0.5088087955438937
Fam169a,0.0014599307023639005
Unc93a2,7.287930507650801e-06
Urgcp,0.047850288542369834
Sdr9c7,3.877915810079879e-06
Ddx3y,0.04837967583237588
Usp48,0.1254676011880978
Mapkbp1,0.005490310435447749
Itga6,0.08272381718730037
Fyco1,0.07500544802228525
Irs2,0.03102415833434991
Cfl2,0.04668339892308964
Apoa4,0.0002445252781919208
Lnpep,0.3090819724064541
Tcp10b,2.4074830139361484e-05
Prl2c1,1.5397935514252305e-06
Klri2,0.002691889882808001
Xdh,0.036158447480463235
Arrdc4,0.0160867280740229
D630023F18Rik,1.2785276529953193e-05
Pbrm1,0.16995852327684358
Ppp4r3a,0.11956999243278113
Gm49369,8.312891655429224e-05
Gfra4,0.00043373076459397186
Tmem74b,0.00021278935885621955
Prkd3,0.06408741656150851
Bicdl2,0.0002257988482944424
Nup98,0.09739401962572189
Metap1d,0.032298088632530385
Mfn1,0.022326643186602903
Cpq,0.021747256532707943
Foxn4,2.433171485674546e-06
Erbin,0.1484724463704281
P2rx2,1.2729023611145338e-05
Sp9,0.0006835396933312526
Pkd2l1,2.258192366031255e-05
Rilpl1,0.0034363177319932416
Adgrv1,0.005392194101770797
Pcyox1,0.015002065567505279
Mvb12b,0.03991381459779817
Ift80,0.06670819507694302
Tle4,0.14787044201033342
Odf2,0.058023302322293455
Polr2a,0.23216885772103646
Spx,0.0003517132996208072
Klrk1,0.08115793365541973
Mturn,0.030821351346947534
Fsd1,4.7254248564430816e-05
Nt5e,0.08028337535161971
Star,0.0012914206573373449
F9,1.766907979769195e-05
Hdac10,0.011350640616935605
Zfp729a,0.014680764373521777
Plch2,0.00010312430028099287
F13a1,0.0011124858914401679
Trappc12,0.05893268008445866
Tm9sf4,0.04244126559853625
Lztfl1,0.04766322970727145
Lsr,0.004116767039616683
Cntln,0.01938444915277493
Kantr,0.02487140878181543
Tmpo,0.1290291936770204
Vash2,8.027367330986088e-05
Six3,0.00030635694642508823
Fam50b,1.7471125900744612e-05
Nsmce3,0.06504859331921377
Klc1,0.05185631388198024
Trnp1,0.0036451924357182764
Sgce,7.759483303850679e-05
Nacad,0.00046415512802340156
Upk3b,3.156543548534994e-05
Tmem209,0.044813102551470654
Kitl,0.00047148653923680524
Gal3st2c,4.159676862010106e-05
Ppp2r3d,0.028298868048271694
Ect2l,0.0016588370533144451
Ptk7,0.00051144292552123
Auts2,0.026289127922901393
Tor1aip1,0.1314854644100865
Gzmk,0.08185544113459849
Hck,0.0008296123905000489
Senp7,0.12192370263280528
Rprd1b,0.06145770872794284
Sp4,0.0823469131766914
Plaur,0.020951882832497305
Npat,0.03188688032272377
Apol7c,0.0002039832113358284
Prdm2,0.0944905631790646
Nup205,0.03262071606769171
Atp2b1,0.22625589756539963
Lhpp,0.0037927748950051477
Nrg4,0.001600868500429021
Chsy3,7.637023916933164e-05
Rgs19,0.1544496001350291
Slc35b4,0.02271064804035778
Tpp1,0.04935485030475143
Kcnj13,0.0008479707914544223
Ofd1,0.029169569679993016
Gja8,1.7977352374791036e-05
Zfp449,0.0009485144030940043
Tle3,0.08920263566303414
Dyrk1b,0.013831429921933454
H3c6,0.041264806656057904
Rab26,0.003858158872271627
E030018B13Rik,0.0008427561635700112
Atp6v0d2,0.0028877152816122755
Gtf3c5,0.018757037873451645
Mgat5b,2.527559325031345e-05
Dpysl5,0.00019253674190007101
Lman1l,0.001658422198195224
Fhad1,0.00033095343807901603
Pign,0.026265995261616607
Pik3r5,0.12736401901595246
Men1,0.023020287098267183
Slc10a7,0.05273805324969585
Pan3,0.14364664378559644
Maoa,0.0010983950609416056
Sbk1,0.02278534453421046
Unc5a,0.002637555364006595
Abhd12b,0.00014166122640288332
Aoc3,4.957691982770211e-05
Sntg2,7.317552906767364e-05
BC049715,0.0061990680747942215
Kat8,0.04125507162047041
Lag3,0.07032535020873659
Mup13,2.334060737322889e-06
Ap1g1,0.07397547552382068
Lpgat1,0.034969235136906265
Xpo7,0.09479892116873571
Rps27rt,0.0677426978698567
Tmc8,0.07787189441389215
Ganc,0.024891143876785354
Chrnb2,0.002259397556238398
Tbl2,0.012426882604760851
Zfp808,0.008929206077463428
Prl8a2,6.415574403321813e-05
Cdon,0.029312742404070866
Tmem241,0.0380191406976791
Epsti1,0.4310763245290366
Dip2c,0.011160426437055776
Zp1,0.0002689947506994332
Cdh17,0.001005783348569241
Eml3,0.04574638841662211
Ythdf1,0.07742140140769559
Fxr2,0.04212600536513887
Rapgef4,0.06168097703376683
Ifng,0.0704083942707197
Pcdhgb5,0.0003716477502644861
Dennd4a,0.339845826214157
Ceacam1,0.00035012677633472803
Arih1,0.18004422923349267
Clec12a,0.0013516509337206262
Gxylt2,0.0004067156041215408
Piezo1,0.04752419190417267
Cct6b,0.0018935437495508735
Mrps5,0.083343935846452
G0s2,0.014386731217092401
Ncoa7,0.07651714156650921
Slfn4,0.00018090163691350663
Ireb2,0.04609800854913774
Plekhh1,0.0004670562545691153
Trim43b,2.020737186430645e-06
Rfx5,0.013860204331985157
Fam187b,0.0003730893648952445
Gmds,0.07235081826390952
Mybpc3,0.00023102059102521577
Recql,0.04693685481862195
Cyld,0.20420173893265872
Prl7a2,9.746802775594107e-06
Lrrc17,0.0005052524646065825
Itpripl1,0.010308517385404111
Ippk,0.014452436915783762
Apln,0.00023674165161781315
Pxdc1,0.014425927969689065
Faf1,0.10427378464921808
Rbm28,0.07960103452424028
Vmn2r10,2.435840649687358e-05
Clca3a1,4.376442681810952e-05
Fads6,0.0017047330114640447
Rnf13,0.07655275121817005
Vit,0.00011006005971681224
Zfp467,0.019050793669049444
Popdc3,0.00015334145632137376
Tubb2b,0.007367432523645619
Suv39h1,0.02546767117497588
Parp4,0.11020059986575917
Wasl,0.10171571936543054
Sphkap,2.5065880810323466e-05
Meioc,1.8487748165242698e-05
Ednrb,0.000526291205214812
Olig2,3.3074032120472565e-06
Il12b,4.1674915145139554e-05
Cwc22,0.048382031520721305
Plcb3,0.008535873580989714
Ifna4,1.3323741940566706e-05
Mug2,7.995474837694926e-06
Slc2a4,7.405673708738662e-06
Sppl3,0.10619894471544862
Trmt11,0.030687768054025476
Ppox,0.024084027156132434
Alb,0.00011892837167449882
Zar1l,2.7350763049240114e-05
Zfp14,0.007724136367113902
Ppp1r13b,0.07948187645562456
4930402F06Rik,0.00013817701323177764
Mmp17,0.0007998866697600483
Npb,0.00023249574248768536
Tpcn2,0.012460693158096572
Trpv3,1.6164263093603686e-05
Il7r,0.5220813636442421
Abhd13,0.020083594244540478
Col9a2,2.913840327206679e-05
Rock2,0.09866106574433567
Gm8257,5.984419908517868e-06
Fcrl1,0.00483695329558023
Ndst2,0.013205619785403397
